,AS OF MARCH 2025,,,,,,,,,,,,,,,,,,,
Item No.,Accession No. old,Author,Title,Subtitle,Edition,Publication,Place of Publication,Page,Dimension,Subject,Added Entry Author,Call No.,Copyright date,Remarks,ISBN,No. of Copies,MB Bar code no.,Donated by,Location,Status
,66,,Movie Magic Screenwriter,"Software for Writing Screenplays, Teleplays, Stageplays, Novels, Multimedia Scripts, & more...",,"Write Brothers, Inc.","Glendale, CA",235,25cm,User's Manual for Windows Users,,MAR PS 993 M68 2003,2003,,,,MAR-D-CIR-000527,,Circulation,On-Shelf
570,,Joseph Heller,Now and Then,A Memoir From Coney Island to Here,,Simon and Schuster Inc.,London,259,25cm,Memoir,,MAR PS 3558 E476 H367 1998,1998,,0-684-81968-6,,MAR-D-CIR-000528,Maragodon LGU,CIRCULATION,ON-SHELF
572,,Joyce Carol Oates,We Were The Mulvaneys,,,Penguin Group - Penguin Putnam Inc.,"375 Hudson Street, New York, New York, USA",431,24cm,Family Dynamics and Tragedy,,MAR CIR PS 3565 .A8 Oa8 1996,1996,,0-525-94223-8,,MAR-D-CIR-000529,Shelby & Angie Payne,Circulation,On-Shelf
372,,Fred Bauer,In the Vineyard of the Lord,Lights and Shadows from the Life of Helen Steiner Rice,,Fleming H Revell Company,United States of America,126,25 cm,Lights and Shadows,,CIR PS 3568 R53 1979,1979,,0-8007-1036-3,,MAR-D-CIR-000530,,CIRCULATION,ON-SHELF
,,Alix Kates Shulman,Drinking the Rain,,,North Point Press,New York,241,22cm,"1. Shulman, Alix Kates-Homes and haunts-Maine 2. Women authors, American-20th Century-Biography",,MAR PS 3569 S48 1995,1995,,978-0-86547-697-4,,MAR-D-CIR-000531,,Circulation,On-Shelf
,,Lindsay Cameron,Biglaw,A Novel,,Kaitlyn Bitner/ABA Publishing,United States of America,274,24cm,Novel,,MAR PS 3603 C36 2015,2015,,978-1-63425-027,,MAR-D-CIR-000532,,Circulation,On-Shelf
,,Kathleen V. Kudlinski,Earthquake!,,,"Newfield Publications, Inc.","Columbus, Ohio",56,21cm,1. Earthquakes-California-San Francisco-Juvenile Fiction,,MAR PZ 7 K83 1993,1993,,,,MAR-D-CIR-000533,,Circulation,On-Shelf
468,15,Donald J. Geurrieri,Accounting,,A Guide for Clinical Practice,McGraw-Hill Inc.,United States of America,848,27 cm,Accounting,"F. Barry Haber, William B. Hoyt, Robert E. Turner",CIR OH 43240 D66 2016,2016,,978-0-02-140088-1,,MAR-D-CIR-000534,,CIRCULATION,ON-SHELF
467,6,Carl S. Warren,Financial and Managerial Accounting,,,McGraw-Hill Inc.,United States of America,1223,28 cm,Financial & Managerial Accounting,James M. Reeve,CIR OH 45040 W37 2007,2007,,0-324-40188-4,,MAR-D-CIR-000535,,CIRCULATION,ON-SHELF
516,50,Betty Davis Jones,Comprehensive Medical Terminology,,4th,Delmar Cengage Learning,United States of America,1188,28 cm,Medical Technology,,CIR R 123 J66 2011,2011,"coloured text and illustrations, Softbound, Includes Index, Includes Glossary",978-1-4354-3987-0,,MAR-D-CIR-000536,,CIRCULATION,ON-SHELF
,,"Emily R. Transue, M.D.",On Call,A Doctor's Days and Nights in Residency,,St. Martin's Griffin,New York,242,23cm,1. Author's Life 2. Interns(Medicine)-United States-Biography 3. Physician and Patients,,R 154. T 673 A3 2004,2004,,978-0-312-32484-1,,MAR-D-CIR-000537,,Circulation,On-Shelf
509,,Raymond S. Edge,The Ethics of Health Care,,,Delmar Publishers Inc.,United States of America,222,24 cm,Medical ethics,John Randall Groves,CIR R 724 E34 1994,1994,"black and white Text and Illustrations, Softbound Includes Summary includes Glossary. Includes Appendix. Includes Index",0-8273-5454-1,,MAR-D-CIR-000538,,CIRCULATION,ON-SHELF
513,1315,Dale B. Hahn,Focus on Health,,3rd,"Mosby- Year Book, Inc.",United States of America,466,28 cm,Health,Wayne A. Payne,CIR RA 776 D35 1997,1997,"Coloured text and Illustrations, Softbound, Includes Index, Includes Credits, includes Health Reference Guide",0-8151-4198-X,,MAR-D-CIR-000539,,CIRCULATION,ON-SHELF
,,Joni Eareckson,A Step Further,,,World Wide Publications,"Minneapolis, Minnesota",190,22cm,"1. Tetraplegia-Biography 2. Eareckson, Joni",Steve Estes,MAR RC 406 E37 1978 c.1,1978,,0-310-23970-2,,MAR-D-CIR-000540,,Circulation,On-Shelf
,,Joni Eareckson,A Step Further,,,World Wide Publications,"Minneapolis, Minnesota",190,22cm,"1. Tetraplegia-Biography 2. Eareckson, Joni",Steve Estes,MAR RC 406 E37 1978 c.2,1978,,0-310-23970-2,,MAR-D-CIR-000541,,Circulation,On-Shelf
506,,Paul T. Mason,Stop Walking on Eggshells,taking your life back when someone you care about has borderline personality disorders,2nd,"New Harbinger Publication, Inc",United States of America,260,23 cm,,Randi Kreger,CIR RC 569 M37 2010,2010,"Include Index, Include Appendix, Glossary, black and white text and Illustrations, Softbound",978-1-57224-690-4,,MAR-D-CIR-000542,,CIRCULATION,ON-SHELF
404,32,Jean J. Beard,Nothing to Hide,Mental Illness in the Family,,W. W. Norton and Company Inc.,United States of America,296,23 cm,"Family,Mental Health",Peggy Gillespie,RC 4554 B43 2002,2002,"black and white text, Softbound, Includes Index, black and white pictures",1-56584-721-0,,MAR-D-CIR-000543,,CIRCULATION,ON-SHELF
508,,Paul T. Mason,Stop Walking on Eggshells,taking your life back when someone you care about has borderline personality disorders,1st,"New Harbinger Publication, Inc",United States of America,262,23cm,,Randi Kreger,CIR RC 5695 M37 1998,1998,"Include Index, Include Appendix, Glossary, black and white text and Illustrations, Softbound",1-57224-108-X,,MAR-D-CIR-000544,,CIRCULATION,ON-SHELF
403,36701,Donald D. Moir,Pain Relief in Labour,A Hand Book for Midwives,2nd,Longman Group Limited Inc,United States of America,150,19cm,,,MAR RG 652 D86 1973,1973,"Black and White text, Softbound, includes Index",0-443-01096-x,,MAR-D-CIR-000545,,CIRCULATION,ON-SHELF
408,14,Barbara McLean,Fundamental Critical Care Support,,4th,Society of Critical Care Medicine Inc.,United States of America,,28 cm,,Janice L. Zimmerman,CIR RJ 370 F86 2007 c.1,2007,"Black and White Illustrations, Softbound, Includes Appendix",978-0-9361450-3,,MAR-D-CIR-000546,,CIRCULATION,ON-SHELF
512,13,Barbara McLean,Fundamental Critical Care Support,,4th,Society of Critical Care Medicine Inc.,United States of America,,28 cm,,Janice L. Zimmerman,CIR RJ 370 F86 2007 c.2,2007,"Black and White Illustrations, Softbound, Includes Appendix",978-0-9361450-3,,MAR-D-CIR-000547,,CIRCULATION,ON-SHELF
310,31,Barbara Doyen,Back to Protein,"The Low Carb,NoCarb, Meat Cookbook",,M. Evans & Company Inc.,United States of America,397,23 cm,Back to Protein,,CIR RM 23773 B37 2000,2000,,0-87131-912-8,,MAR-D-CIR-000548,,CIRCULATION,ON-SHELF
505,,Adelberth M. Knevel,Jenkins' Quantitative Pharmaceutical Chemistry,,7th,"McGraw-Hill, Inc.",United States of America,518,22 cm,"Chemistry, Medical and pharmaceutical",Frank E. Digangi,CIR RS 421 K63 1977,1977,"Include Index, Include Appendix, Glossary, black and white text and Illustrations, Softbound",0-07-035087-6,,MAR-D-CIR-000549,,CIRCULATION,ON-SHELF
,55,Rose Marie Nieswiadomy,Foundations of Nursing Research,,6th,Pearson Education Inc.,"Upper Saddle River, New Jersey",336,27cm,1. Nursing Research - Methods 2. Data collection 3. Research Design,,RT 81. N54 2012,2012,,978-0-13-211857-6,,MAR-D-CIR-000550,,Circulation,On-Shelf
514,44,Mary Jo Clark,Community Health Nursing,Advocacy for Population Health,5th,"Pearson Education, Inc.",United States of America,1064,28 cm,Community Health Nursing,,CIR RT 98 N88 2008,2008,"Coloured text and illustrations, hardbound, Includes coloured images, Includes Appendix, Includes Index",978-0-13-170982-9,,MAR-D-CIR-000551,,CIRCULATION,ON-SHELF
515,31,Elizabeth C. Arnold,Interpersonal Relationships,Professional Communication Skills for Nurses,6th,Elsevier Saunders Inc.,United States of America,547,24 cm,,Kathleen Underman Boggs,CIR RT 863 A76 2011,2011,"coloured text and Illustrations, Softbound, includes Index, Includes Glossary, Includes Photograph Credits",978-1-4377-0944-5,,MAR-D-CIR-000552,,CIRCULATION,ON-SHELF
511,,Gary L. Ball-Kilbourne,Get Acquainted with your Bible,,,Abingdon Press,United States of America,72,26 cm,,,CIR RZA 6947 G48 1993,1993,"Coloured text and illustrations, Softbound. includes coloured images",0-687-14046-3,,MAR-D-CIR-000553,,CIRCULATION,ON-SHELF
,,Seymour Lipschutz,3000 Solved Problems in Linear Algebra,Schaum's Solved Problems Series,,McGraw-Hill Book Company,United States of America,480,28cm,"1. Algebras, Linear-Problems, exercise, etc.",,MAR 184 S49 1989,1989,,971-11-0601-9,,MAR-D-CIR-000554,,Circulation,On-Shelf
,,B.A. Stout,Energy Use and Management in Agriculture,,,Breton Publishers,"North Scituate, Massachusetts",318,25cm,1. Agriculture and Energy 2. United States',,MAR S 494.5 B37 1984 c.1,1984,,0-534-03221-4,,MAR-D-CIR-000555,,Circulation,On-Shelf
,,B.A. Stout,Energy Use and Management in Agriculture,,,Breton Publishers,"North Scituate, Massachusetts",318,25cm,1. Agriculture and Energy 2. United States',,MAR S 494.5 B37 1984 c.2,1984,,0-534-03221-4,,MAR-D-CIR-000556,,Circulation,On-Shelf
,,John Perkins,Confessions of an Economic Hit Man,,,"Berrett-Koehler Publishers, Inc.","San Francisco, California",250,26cm,"1. Perkins, John 1945 2. United States National Security Agency-Biography",,MAR UB 271 P47 2004,2004,,1-57675-301-8,,MAR-D-CIR-000557,,Circulation,On-Shelf
542,36,"John D. Stowe, CFA",Analysis Of Equity Investments: Valuation,,,"United Book Press, Inc., Baltimore, MD","Virginia 22903, U.S.A.",318,28cm,Financial Management,"Thomas R. Robinson,CFA, Jerald E. Pinto,CFA, Dennis W. McLeavey,CFA",MAR VA 22903 S69 2002,2002,,0-935015-76-0,,MAR-D-CIR-000558,,CIRCULATION,ON-SHELF
600,,Blue Sparrow,The Wisdom of the Saints,,,Blue Sparrow,"North Palm Beach, Florida",123,22cm,Religion,,MAR CIR W753 2022,2022,for printing of call no.,978-1-63582-192-5,,MAR-D-CIR-000559,,Circulation,On-Shelf
,378,Ivan Lansberg,Family Business Review,Journal of the Family Firm Institute,Volume II Number I Spring 1989,Jossey-Bass Publishers,United States of America,120,24cm,Family Firm,,MAR WMLC L36 1989,1989,,0894-4865,,MAR-D-CIR-000560,,Circulation,On-Shelf
,1059,Charles E. Zoubek,GREGG Shorthand,Dictation and Transciption,Centennial Edition,McGraw-Hill Publishing Company,"Mandalyung, Quezon City",364,24cm,1. Shorthand-Gregg,,MAR Z 56.2 Z68 1979,1979,,97108-5582-4,,MAR-D-CIR-000561,,Circulation,On-Shelf
543,,Louise A. Leslie,GREGG Shorthand for Colleges,,Volume two,"CACHO HERMANOS, INC.","Mandaluyong City, Metro Manila, Philippines",446,24cm,Principles of Gregg Shorthand,"Charles E. Zoubek, A. James Lemaster",MAR Z 56 L47 1965,1965,,971-08-2939-4,,MAR-D-CIR-000562,,CIRCULATION,ON-SHELF
,,Robert L. Grubbs,GREGG Shorthand for Colleges,Speed Building,,McGraw-Hill Book Company,"St. Diliman, Quezon City",448,24cm,1. Shorthand-Gregg,Scot Ober,MAR Z 56.2 G78 1982,1982,,971-08-2886-X,,MAR-D-CIR-000563,,Circulation,On-Shelf
,1147,Bill W. Tillery,Integrated science,,International Edition,McGraw-Hill Education,New York,649,27cm,"1. Scince. I Enger , Eldon D.","eldon D Enger, Frederick C Ross",Q 16.2 T54 2004,2001,,0-07-124084-5,,MAR-D-CIR-000564,,Circulation,On-Shelf
,1144,Bill W. Tillery,Integrated science,,International Edition,McGraw-Hill Education,New York,649,28cm,"2. Scince. I Enger , Eldon D.","eldon D Enger, Frederick C Ross",Q 16.2 T54 2004,2001,,0-07-124084-5,,MAR-D-CIR-000565,,Circulation,On-Shelf
,1145,Bill W. Tillery,Integrated science,,International Edition,McGraw-Hill Education,New York,649,29cm,"3. Scince. I Enger , Eldon D.","eldon D Enger, Frederick C Ross",Q 16.2 T54 2004,2001,,0-07-124084-5,,MAR-D-CIR-000566,,Circulation,On-Shelf
,1301,The World Book encyclopedia of Science,Physics Today,Prism split white light into the colors of the rainbow,,World Book Inc,Chicago,159,29cm,Physics today,,MAR Q 121 W67 1986,1985,,0-7166-3192-X,,MAR-D-CIR-000567,,Circulation,On-Shelf
,1304,The World Book encyclopedia of Science,The Plant World,,,World Book Inc,Chicago,159,29cm,The plant world,,MAR Q 121 W67 1984,1985,,0-7166-3192-X,,MAR-D-CIR-000568,,Circulation,On-Shelf
,,Curt Suplee,Milestones Of Science,,,Cataloging in Publication,USA,281,30cm,1. Scince HIstory,,MAR Q 125 S87 2000,1980,,0-7922-7906-9,,MAR-D-CIR-000569,,Circulation,On-Shelf
,,Maurice Sasieni,Operions Research Methods and Problemds,,Wiley Internaional edition,John Wiley & Sons Inc.,New York,316,23cm,,"Arthur Yaspan , Lawrence Friedman",MAR Q 175 M38 1959,1959,,,,MAR-D-CIR-000570,,Circulation,On-Shelf
,,thomas a. Easton,taking sides,Clashing Views on Controversial Issues in Mass Media & Society,second edition,Dushkin Publishing,United States of America,367,26cm,1.scince-Social aspects 2Technology -Social aspects,,MAR Q 175.5 T43 1997,1997,,0-697-36007-5,,MAR-D-CIR-000571,,Circulation,On-Shelf
,2006-12953-01-1,Paul D. leedy,Pratical Research,,8th,Merrill prentice Hall,United States of America,319,28cm,Practical research,Jeanne Ellis Ormrod,Q 180 l484 2005,1989,,0-13-124720-4,,MAR-D-CIR-000572,,Circulation,On-Shelf
,1258,Stuart Russsell,Artificial Intelligence A Modern Approach,,second edition,Prentice-Hall,Singapore,1080,24cm,Artificial Intelligence A Modern Approach,Peter Norving,MAR Q 335 R87 2003 C.1,2003,,981-247-051-4,,MAR-D-CIR-000573,,Circulation,On-Shelf
,1286,Stuart Russsell,Artificial Intelligence A Modern Approach,,second edition,Prentice-Hall,Singapore,1080,24 cm,Artificial Intelligence A Modern Approach,Peter Norving,MAR Q 335 R87 2003 C.2,2003,,981-247-051-4,,MAR-D-CIR-000574,,Circulation,On-Shelf
,1287,Stuart Russsell,Artificial Intelligence A Modern Approach,,second edition,Prentice-Hall,Singapore,1080,24 cm,Artificial Intelligence A Modern Approach,Peter Norving,MAR Q 335 R87 2003 C.3,2003,,981-247-051-4,,MAR-D-CIR-000575,,Circulation,On-Shelf
,1288,Stuart Russsell,Artificial Intelligence A Modern Approach,,second edition,Prentice-Hall,Singapore,1080,24 cm,Artificial Intelligence A Modern Approach,Peter Norving,MAR Q 335 R87 2003 C.4,2003,,981-247-051-4,,MAR-D-CIR-000576,,Circulation,On-Shelf
,816,Charles P. McKeague,Trigonometry,,5th,Brooks/Cole Publishing Company,"Belmont, California, USA",482,27cm,Trigonometry,Mark D. Turner,MAR QA J31 M34 2004,2004,,0-534-40392-1,,MAR-D-CIR-000577,,Circulation,On-Shelf
,,William L Hart,Plane And Spherical Trigonometry With Applications,,,D.C Heath and Company,United States of America,Xv 124,23cm,Trigonometry,,MAR QA 39 H37 1943,1943,,971-081-916-X,,MAR-D-CIR-000578,,Circulation,On-Shelf
,,Richard johnsonbaugh,Discrete Mathematics,,Sixth edition,Prentice-Hall,Philippines,662,24cm,Discrete Mathematics,,MAR QA 39.2 J64 2005,2005,,981-06-9933-6,,MAR-D-CIR-000579,,Circulation,On-Shelf
,,Richard johnsonbaugh,Discrete Mathematics,,Sixth edition,Prentice-Hall,Philippines,662,24cm,Discrete Mathematics,,MAR QA 39.2 R53 2006,2005,,981-06-9933-6,,MAR-D-CIR-000580,,Circulation,On-Shelf
,34,,The World book of MAth Power,,,World book Encyclopedia,Chicago,800,25cm,Math Power,,MAR QA 39.2 W67 1983,1983,,0-7166-3160-1,,MAR-D-CIR-000581,,Circulation,On-Shelf
,872,Mark Dugopolski,Precalculus,,4th edition,Pearson Education Inc,United States of America,903,27cm,Precalculus,,MAR QA 39.3 D 84 2007,2007,,0-321-35779-5,,MAR-D-CIR-000582,,Circulation,On-Shelf
,,Kenneth H. Rosen,Discrete Mathematics and Its Applications,,Sixth edition,McGraw-Hill Education,New York,843,23cm,Mathematics,,MAR QA 39.3 R67 2007,2007,,978-0-07-126695-6,,MAR-D-CIR-000583,,Circulation,On-Shelf
,29,Bob Miller's,Math for the accuplacer,,,Reseacrh education Association,United States of America,343,29cm,Math for the accuplacer,,MAR QA 43 B63 2010,2010,,978-0-7386-0673-6,,MAR-D-CIR-000584,,Circulation,On-Shelf
,19,,SAT Math WorkBook,,Third Edition,Kaplan Publishing,New York,299,29cm,SAT Math Workbook,,MAR QA 43 S38 2008,2008,,978-1-4195-52137,,MAR-D-CIR-000585,,Circulation,On-Shelf
,2014-22383-01-1,Alfred Basta,Mathematics for Information Technology,,International Edition,Cengage learning,United States of America,553,29cm,Mathematics for Information Technology,,MAR QA 76 B37 2014,1978,,978-1-111-30792-2,,MAR-D-CIR-000586,,Circulation,On-Shelf
,1187,H.M Deitel,How To Program,,Fifth Edition,Pearson Education,Singapore,1345,24cm,How to Program,,MAR QA 76 D45 2006 C.1,2006,,,,MAR-D-CIR-000587,,Circulation,On-Shelf
,1188,H.M Deitel,How To Program,,Fifth Edition,Pearson Education,Singapore,1345,24cm,How to Program,,MAR QA 76 D45 2006 C.2,2006,,,,MAR-D-CIR-000588,,Circulation,On-Shelf
,1178,H.M. Deitel,Visual Basic .NET,How to Program,2nd,Pearson Education (Asia) Pte.Ltd,"Jurong, Singapore",1517,24cm,How to Program,"P.J. Deitel, T.R. Nieto",MAR QA 76 D45 2002 c.1,2002,,981-247-138-3,,MAR-D-CIR-000589,,Circulation,On-Shelf
,1179,H.M. Deitel,Visual Basic .NET,How to Program,2nd,Pearson Education (Asia) Pte.Ltd,"Jurong, Singapore",1517,24cm,How to Program,"P.J. Deitel, T.R. Nieto",MAR QA 76 D45 2002 c.2,2002,,981-247-138-3,,MAR-D-CIR-000590,,Circulation,On-Shelf
,1181,H.M. Deitel,Visual Basic .NET,How to Program,2nd,Pearson Education (Asia) Pte.Ltd,"Jurong, Singapore",1517,24cm,How to Program,"P.J. Deitel, T.R. Nieto",MAR QA 76 D45 2002 c.3,2002,,981-247-138-3,,MAR-D-CIR-000591,,Circulation,On-Shelf
,,Jean Longhurst,COBOL,,,"Prentice-Hall International, Inc.","Englewood Cliffs, New Jersey",542,26cm,Control Break,Audrey Longhurst,MAR QA 76 L66 1989,1989,,971-83636-30-7,,MAR-D-CIR-000592,,Circulation,On-Shelf
,1344,Shari Lawrence Pfleeger,Software Engineering,Theory and Practice,2nd,Pearson Education (Asia) Pte.Ltd,"Upper Saddle River, New Jersey",659,24cm,Software Engineering,,MAR QA 76 P54 2001 c.1,2001,,981-4119-34-2,,MAR-D-CIR-000593,,Circulation,On-Shelf
,1343,Shari Lawrence Pfleeger,Software Engineering,Theory and Practice,2nd,Pearson Education (Asia) Pte.Ltd,"Upper Saddle River, New Jersey",659,24cm,Software Engineering,,MAR QA 76 P54 2001 c.2,2001,,981-4119-34-2,,MAR-D-CIR-000594,,Circulation,On-Shelf
,1342,Shari Lawrence Pfleeger,Software Engineering,Theory and Practice,2nd,Pearson Education (Asia) Pte.Ltd,"Upper Saddle River, New Jersey",659,24cm,Software Engineering,,MAR QA 76 P54 2001 c.3,2001,,981-4119-34-2,,MAR-D-CIR-000595,,Circulation,On-Shelf
,1340,Shari Lawrence Pfleeger,Software Engineering,Theory and Practice,2nd,Pearson Education (Asia) Pte.Ltd,"Upper Saddle River, New Jersey",659,24cm,Software Engineering,,MAR QA 76 P54 2001 c.4,2001,,981-4119-34-2,,MAR-D-CIR-000596,,Circulation,On-Shelf
,589,Donald H. Sanders,Computers Today,With Basic,3rd,McGraw-Hill Book Company,United States of America,782,27cm,1. Electronic Data Processing 2. Computers,,QA 76. S289 1988,1988,,971-11-0572-1,,MAR-D-CIR-000597,,Circulation,On-Shelf
,1117,Andrew S. Tanenbaum,Structure Computer Organization,,4th,Pearson Education (Asia) Pte.Ltd,Singapore,669,23cm,Computer Organization,,MAR QA 76T36 1999,1999,,981-4058-40-8,,MAR-D-CIR-000598,,Circulation,On-Shelf
,81,Dave Bixler,MCSE Windows 2000 Accelerated Exam,Training Guide,,New Riders Publishing,United States of America,568,25cm,Network Infrastructure,,MAR QA 76.3 B59 2000 c.1,2000,,0-7357-0966-1,,MAR-D-CIR-000599,,Circulation,On-Shelf
,79,Dave Bixler,MCSE Windows 2000 Server,Training Guide,,New Riders Publishing,United States of America,568,25cm,Network Infrastructure,,MAR QA 76.3 B59 2000 c.2,2000,,0-7357-0966-1,,MAR-D-CIR-000600,,Circulation,On-Shelf
,82,Dave Bixler,MCSE Windows 2000 Professional,Training Guide,,New Riders Publishing,United States of America,568,25cm,Network Infrastructure,,MAR QA 76.3 B59 2000 c.3,2000,,0-7357-0966-1,,MAR-D-CIR-000601,,Circulation,On-Shelf
,80,Dave Bixler,MCSE Windows 2000 Network Infrastructure,Training Guide,,New Riders Publishing,United States of America,568,25cm,Network Infrastructure,,MAR QA 76.3 B59 2000 c.4,2000,,0-7357-0966-1,,MAR-D-CIR-000602,,Circulation,On-Shelf
,,Tony Northrup,Configuring Windows Server 2008 Network Infrastructure,MCTS Exam 70-642,,Microsoft Press,"Redmond, Washington",656,24cm,Configuring Windows Server,J.C. Mackin,MAR QA 76.3 H65 2008,2008,,,,MAR-D-CIR-000603,,Circulation,On-Shelf
,,Orin Thomas,Windows Server Enterprise Administration,,,Microsoft Press,"Redmond, Washington",572,24cm,Windows Server Enterprise Administration,"John Policelli, Ian Mclean, J.C. Mackin, Paul Mancuso, David R. Miller",MAR QA 76.3 T56 2008,2008,,,,MAR-D-CIR-000604,,Circulation,On-Shelf
,,Orin Thomas,Configuring Microsoft Exchange Server 2010,MCTS Exam 70-662,,Microsoft Press,"Redmond, Washington",899,24cm,Configuring Microsoft Exchange Server,Ian Mclean,MAR QA 76.3 T56 2010,2010,,,,MAR-D-CIR-000605,,Circulation,On-Shelf
,12449 C8,Sarah E. Hutchinson,Computers,The User Experience,2nd,Richard D. Irwin Inc.,United States of America,733,27cm,1. Microcomputers,,MAR QA 76.5 S37 1988,1988,,0-256-07836-X,,MAR-D-CIR-000606,,Circulation,On-Shelf
,1116,Andrew S. Tanenbaum,Structured Computer Organization,,4th,Pearson Education (Asia) Pte.Ltd,Singapore,669,22cm,Structured Computer Organization,,MAR QA 76.6 T36 1999,1999,,981-4058-40-8,,MAR-D-CIR-000607,,Circulation,On-Shelf
,1154,Peter Abel,IBM PC,Assembly Language and Programming,5th,Pearson Education (Asia) Pte.Ltd,Singapore,545,25cm,Assembly Language and Programming,,MAR QA 76.8 A34 2001,2001,,981-4119-27-X,,MAR-D-CIR-000608,,Circulation,On-Shelf
,2015-24625-01-1,William 'Bo' John Brinkman,Computer Ethics,,,Cengage Learning Asia Pte Ltd,Philippines,274,24cm,Computer Ethics,,LOP QA 76.9 B75 2012,2012,,978-1-285-11538-2,,MAR-D-CIR-000609,,Circulation,On-Shelf
,331,Mohammed J. Zaki,Data Mining and Machine Learning,Fundamental Concepts and Algorithms,2nd,University Printing House Cambridge,United Kingdom,766,27cm,Algorithms,,QA 76.9 .D343 Z35 2020,2020,,978-1-108-47398-9,,MAR-D-CIR-000610,,Circulation,On-Shelf
,,"Hoffer, Jeffrey A.",Modern Database Management,,9th,Pearson Education,Singapore,729,27 cm,Modern Database,"Mary B. Prescott, Heikki Topi",MAR QA 76.9 H64 2010,2009,,978-981-0697-92-1,,MAR-D-CIR-000611,,Circulation,On-Shelf
,272,Julia Case Bradley,Quickbasic and Basic Using Modular Structure with visual Basic,,,Times Mirror Higher Education Group,United States of America,545,29cm,"Microsoft Quickbasic, Qbasic",,QA 76.73B 3B726 1996,1996,,0-256-20797-6,,MAR-D-CIR-000612,,Circulation,On-Shelf
,2015-11779,Gary J. Bronson,C++ For Engineers and Scientists,,,Thomson Learning Asia,Singapore,826,25 cm,C++ Programming,,MAR QA 76.73 B76 2006 C.1,2006,,981-265-645-6,,MAR-D-CIR-000613,,Circulation,On-Shelf
,2015-11780,Gary J. Bronson,C++ For Engineers and Scientists,,,Thomson Learning Asia,Singapore,826,25 cm,C++ Programming,,MAR QA 76.73 B76 2006 C.2,2006,,981-265-645-6,,MAR-D-CIR-000614,,Circulation,On-Shelf
,2015-11782,Gary J. Bronson,C++ For Engineers and Scientists,,,Thomson Learning Asia,Singapore,826,25 cm,C++ Programming,,MAR QA 76.73 B76 2006 C.4,2006,,981-265-645-6,,MAR-D-CIR-000615,,Circulation,On-Shelf
,2015-11783,Gary J. Bronson,C++ For Engineers and Scientists,,,Thomson Learning Asia,Singapore,826,25 cm,C++ Programming,,MAR QA 76.73 B76 2006 C.5,2006,,981-265-645-6,,MAR-D-CIR-000616,,Circulation,On-Shelf
,2015-12802,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.1,2001,,981-240-194-6,,MAR-D-CIR-000617,,Circulation,On-Shelf
,2015-12803,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.2,2001,,981-240-194-6,,MAR-D-CIR-000618,,Circulation,On-Shelf
,2015-12804,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.3,2001,,981-240-194-6,,MAR-D-CIR-000619,,Circulation,On-Shelf
,2015-12805,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.4,2001,,981-240-194-6,,MAR-D-CIR-000620,,Circulation,On-Shelf
,2015-12806,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.5,2001,,981-240-194-6,,MAR-D-CIR-000621,,Circulation,On-Shelf
,2015-12807,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.6,2001,,981-240-194-6,,MAR-D-CIR-000622,,Circulation,On-Shelf
,2015-12808,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.7,2001,,981-240-194-6,,MAR-D-CIR-000623,,Circulation,On-Shelf
,2015-12809,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.8,2001,,981-240-194-6,,MAR-D-CIR-000624,,Circulation,On-Shelf
,2015-12810,Richard F. Gilberg,Data Structures,A Pseudocode Approach with C++,,Thomson Learning Asia,Singapore,784,25 cm,Data Structure,Behrouz A. Forouzan,MAR QA 76.73 C153 G55 2001 C.9,2001,,981-240-194-6,,MAR-D-CIR-000625,,Circulation,On-Shelf
,,Harry A. Moriber,Structured Basic Programming,,,Charles E. Merill Publishing Co.,"Columbus, Ohio",558,29cm,Structured basic Programming,,MAR QA 76.73 H37 1984,1984,,0-675-20106-3,,MAR-D-CIR-000626,,Circulation,On-Shelf
